strain	generation	fitness	num_date	date	year	month
sample_2128_89	2128	0.5727559218189041	2010.64	2010-08-21	2010	8
sample_2128_95	2128	0.6868110821049211	2010.64	2010-08-21	2010	8
sample_2132_10	2132	0.4897009263428524	2010.66	2010-08-29	2010	8
sample_2132_19	2132	0.6759593016874346	2010.66	2010-08-29	2010	8
sample_2132_20	2132	0.712987612830823	2010.66	2010-08-29	2010	8
sample_2132_22	2132	0.5489055087657446	2010.66	2010-08-29	2010	8
sample_2132_36	2132	0.6380331961049187	2010.66	2010-08-29	2010	8
sample_2132_42	2132	0.6848052167426718	2010.66	2010-08-29	2010	8
sample_2132_55	2132	0.7123564581927905	2010.66	2010-08-29	2010	8
sample_2132_57	2132	0.6923211962653266	2010.66	2010-08-29	2010	8
sample_2132_64	2132	0.6881538395453534	2010.66	2010-08-29	2010	8
sample_2132_72	2132	0.5189102834935421	2010.66	2010-08-29	2010	8
sample_2132_73	2132	0.593420528587925	2010.66	2010-08-29	2010	8
sample_2132_81	2132	0.42876540783731976	2010.66	2010-08-29	2010	8
sample_2132_9	2132	0.6332263311736835	2010.66	2010-08-29	2010	8
sample_2136_2	2136	0.6429461787738029	2010.68	2010-09-05	2010	9
sample_2136_35	2136	0.7021924858024371	2010.68	2010-09-05	2010	9
sample_2136_6	2136	0.7128022601483798	2010.68	2010-09-05	2010	9
sample_2136_7	2136	0.6965023205643789	2010.68	2010-09-05	2010	9
sample_2136_8	2136	0.5564610648320599	2010.68	2010-09-05	2010	9
sample_2136_85	2136	0.5218390698506244	2010.68	2010-09-05	2010	9
sample_2136_9	2136	0.6863931548718822	2010.68	2010-09-05	2010	9
sample_2136_93	2136	0.6162631545638966	2010.68	2010-09-05	2010	9
sample_2136_94	2136	0.6381986509331149	2010.68	2010-09-05	2010	9
sample_2136_96	2136	0.6665199614380583	2010.68	2010-09-05	2010	9
sample_2140_14	2140	0.702728732057206	2010.7	2010-09-12	2010	9
sample_2140_15	2140	0.6152410156431046	2010.7	2010-09-12	2010	9
sample_2140_3	2140	0.6683161828871821	2010.7	2010-09-12	2010	9
sample_2140_33	2140	0.7107916365439685	2010.7	2010-09-12	2010	9
sample_2140_39	2140	0.4762065888576569	2010.7	2010-09-12	2010	9
sample_2140_42	2140	0.5589472590254817	2010.7	2010-09-12	2010	9
sample_2140_50	2140	0.5934035986371357	2010.7	2010-09-12	2010	9
sample_2140_62	2140	0.7034058390441859	2010.7	2010-09-12	2010	9
sample_2140_68	2140	0.059564121264004476	2010.7	2010-09-12	2010	9
sample_2140_79	2140	0.6105599833838008	2010.7	2010-09-12	2010	9
sample_2140_81	2140	0.7080390247427769	2010.7	2010-09-12	2010	9
sample_2140_83	2140	0.6258376340202344	2010.7	2010-09-12	2010	9
sample_2140_9	2140	0.6555554272521079	2010.7	2010-09-12	2010	9
sample_2144_12	2144	0.632972924281475	2010.72	2010-09-19	2010	9
sample_2144_15	2144	0.6525650701659361	2010.72	2010-09-19	2010	9
sample_2144_16	2144	0.4767571876937686	2010.72	2010-09-19	2010	9
sample_2144_17	2144	0.7536106572224555	2010.72	2010-09-19	2010	9
sample_2144_25	2144	0.6784816229426329	2010.72	2010-09-19	2010	9
sample_2144_29	2144	0.611241538997439	2010.72	2010-09-19	2010	9
sample_2144_3	2144	0.7221207286803505	2010.72	2010-09-19	2010	9
sample_2144_36	2144	0.6101213303475943	2010.72	2010-09-19	2010	9
sample_2144_40	2144	0.7033032492016389	2010.72	2010-09-19	2010	9
sample_2144_49	2144	0.6495804311528588	2010.72	2010-09-19	2010	9
sample_2144_52	2144	0.7086178833265884	2010.72	2010-09-19	2010	9
sample_2144_53	2144	0.6158604926926338	2010.72	2010-09-19	2010	9
sample_2144_62	2144	0.6099927136258534	2010.72	2010-09-19	2010	9
sample_2144_69	2144	0.656045362309146	2010.72	2010-09-19	2010	9
sample_2144_80	2144	0.7120677397285071	2010.72	2010-09-19	2010	9
sample_2144_88	2144	0.5823248506831031	2010.72	2010-09-19	2010	9
sample_2144_89	2144	0.6829439914770061	2010.72	2010-09-19	2010	9
sample_2148_1	2148	0.6994499987148423	2010.74	2010-09-27	2010	9
sample_2148_16	2148	0.7001901906357966	2010.74	2010-09-27	2010	9
sample_2148_25	2148	0.6049796044438749	2010.74	2010-09-27	2010	9
sample_2148_36	2148	0.0638508591920513	2010.74	2010-09-27	2010	9
sample_2148_38	2148	0.6147570473773097	2010.74	2010-09-27	2010	9
sample_2148_4	2148	0.648792422510366	2010.74	2010-09-27	2010	9
sample_2148_41	2148	0.6098383961717614	2010.74	2010-09-27	2010	9
sample_2148_55	2148	0.6833225348226482	2010.74	2010-09-27	2010	9
sample_2148_63	2148	0.3794810588710705	2010.74	2010-09-27	2010	9
sample_2152_1	2152	0.5864827784441998	2010.76	2010-10-04	2010	10
sample_2152_100	2152	0.6644091678018468	2010.76	2010-10-04	2010	10
sample_2152_46	2152	0.7130311064017459	2010.76	2010-10-04	2010	10
sample_2152_49	2152	0.5962998074117642	2010.76	2010-10-04	2010	10
sample_2152_59	2152	0.6899651298271888	2010.76	2010-10-04	2010	10
sample_2152_64	2152	0.6793315260598538	2010.76	2010-10-04	2010	10
sample_2152_67	2152	0.6722471879917782	2010.76	2010-10-04	2010	10
sample_2152_68	2152	0.5592211025126699	2010.76	2010-10-04	2010	10
sample_2152_71	2152	0.6826966794060458	2010.76	2010-10-04	2010	10
sample_2152_74	2152	0.6651054284064946	2010.76	2010-10-04	2010	10
sample_2152_83	2152	0.6583822245570372	2010.76	2010-10-04	2010	10
sample_2152_85	2152	0.6154862521502336	2010.76	2010-10-04	2010	10
sample_2152_86	2152	0.5714502331526519	2010.76	2010-10-04	2010	10
sample_2152_88	2152	0.6303752510432828	2010.76	2010-10-04	2010	10
sample_2152_9	2152	0.6628182615369715	2010.76	2010-10-04	2010	10
sample_2156_1	2156	0.6738569645527196	2010.78	2010-10-11	2010	10
sample_2156_19	2156	0.6127115367867924	2010.78	2010-10-11	2010	10
sample_2156_23	2156	0.649842268758746	2010.78	2010-10-11	2010	10
sample_2156_25	2156	0.7093575463351377	2010.78	2010-10-11	2010	10
sample_2156_31	2156	0.6606882461054986	2010.78	2010-10-11	2010	10
sample_2156_49	2156	0.7373443998538365	2010.78	2010-10-11	2010	10
sample_2156_61	2156	0.6756322426628448	2010.78	2010-10-11	2010	10
sample_2156_64	2156	0.6799441089340215	2010.78	2010-10-11	2010	10
sample_2156_66	2156	0.7340980512283317	2010.78	2010-10-11	2010	10
sample_2156_70	2156	0.6920154015964612	2010.78	2010-10-11	2010	10
sample_2156_85	2156	0.7629770030723396	2010.78	2010-10-11	2010	10
sample_2156_88	2156	0.5676982797842278	2010.78	2010-10-11	2010	10
sample_2156_97	2156	0.7024105711791853	2010.78	2010-10-11	2010	10
sample_2160_100	2160	0.6175076200290691	2010.8	2010-10-19	2010	10
sample_2160_25	2160	0.6865952380496778	2010.8	2010-10-19	2010	10
sample_2160_30	2160	0.6920805726929612	2010.8	2010-10-19	2010	10
sample_2160_51	2160	0.7132418852483459	2010.8	2010-10-19	2010	10
sample_2160_7	2160	0.7095975986887149	2010.8	2010-10-19	2010	10
sample_2160_73	2160	0.4733529386755588	2010.8	2010-10-19	2010	10
sample_2160_91	2160	0.7353753746885294	2010.8	2010-10-19	2010	10
sample_2160_94	2160	0.6580778479703474	2010.8	2010-10-19	2010	10
sample_2164_28	2164	0.4665277296588126	2010.82	2010-10-26	2010	10
sample_2164_37	2164	0.5679239993629087	2010.82	2010-10-26	2010	10
sample_2164_38	2164	0.6900271984825247	2010.82	2010-10-26	2010	10
sample_2164_49	2164	0.6750057188724151	2010.82	2010-10-26	2010	10
sample_2164_57	2164	0.6872769778327485	2010.82	2010-10-26	2010	10
sample_2164_59	2164	0.6205480947309344	2010.82	2010-10-26	2010	10
sample_2164_60	2164	0.6366789796945709	2010.82	2010-10-26	2010	10
sample_2164_62	2164	0.6142673298527599	2010.82	2010-10-26	2010	10
sample_2164_70	2164	0.5814910726810226	2010.82	2010-10-26	2010	10
sample_2164_71	2164	0.652853498445134	2010.82	2010-10-26	2010	10
sample_2164_82	2164	0.7085557722035519	2010.82	2010-10-26	2010	10
sample_2164_87	2164	0.6820270830693577	2010.82	2010-10-26	2010	10
sample_2164_99	2164	0.6637414978332765	2010.82	2010-10-26	2010	10
sample_2168_35	2168	0.4689436388981965	2010.84	2010-11-02	2010	11
sample_2168_4	2168	0.5370226835129462	2010.84	2010-11-02	2010	11
sample_2168_43	2168	0.6384452148236762	2010.84	2010-11-02	2010	11
sample_2168_5	2168	0.6669953179287668	2010.84	2010-11-02	2010	11
sample_2168_50	2168	0.61354033776663	2010.84	2010-11-02	2010	11
sample_2168_8	2168	0.6337888493418957	2010.84	2010-11-02	2010	11
sample_2168_84	2168	0.6689838841392792	2010.84	2010-11-02	2010	11
sample_2168_85	2168	0.6512872261879128	2010.84	2010-11-02	2010	11
sample_2172_19	2172	0.5952046101268399	2010.86	2010-11-10	2010	11
sample_2172_22	2172	0.38186151343132	2010.86	2010-11-10	2010	11
sample_2172_25	2172	0.6332754118076637	2010.86	2010-11-10	2010	11
sample_2172_34	2172	0.5803411875546504	2010.86	2010-11-10	2010	11
sample_2172_40	2172	0.5965229688909911	2010.86	2010-11-10	2010	11
sample_2172_51	2172	0.6503977913378847	2010.86	2010-11-10	2010	11
sample_2172_54	2172	0.5050473162186335	2010.86	2010-11-10	2010	11
sample_2172_56	2172	0.6476761646233085	2010.86	2010-11-10	2010	11
sample_2172_7	2172	0.6628032987677678	2010.86	2010-11-10	2010	11
sample_2172_76	2172	0.7140791525401861	2010.86	2010-11-10	2010	11
sample_2172_78	2172	0.6713935608911654	2010.86	2010-11-10	2010	11
sample_2172_79	2172	0.4538599225046608	2010.86	2010-11-10	2010	11
sample_2172_8	2172	0.6426712372861674	2010.86	2010-11-10	2010	11
sample_2172_92	2172	0.6282806359002671	2010.86	2010-11-10	2010	11
sample_2176_1	2176	0.6530048199619166	2010.88	2010-11-17	2010	11
sample_2176_100	2176	0.6982491629978547	2010.88	2010-11-17	2010	11
sample_2176_3	2176	0.5771876483734395	2010.88	2010-11-17	2010	11
sample_2176_34	2176	0.6187691296515204	2010.88	2010-11-17	2010	11
sample_2176_53	2176	0.6406908549881304	2010.88	2010-11-17	2010	11
sample_2176_60	2176	0.5571666739928028	2010.88	2010-11-17	2010	11
sample_2176_61	2176	0.6493507948631393	2010.88	2010-11-17	2010	11
sample_2176_71	2176	0.6605060360702376	2010.88	2010-11-17	2010	11
sample_2176_82	2176	0.6489954802907751	2010.88	2010-11-17	2010	11
sample_2176_83	2176	0.4146997992476255	2010.88	2010-11-17	2010	11
sample_2176_85	2176	0.6522742432067301	2010.88	2010-11-17	2010	11
sample_2176_89	2176	0.6751132994864781	2010.88	2010-11-17	2010	11
sample_2176_92	2176	0.6385060401114233	2010.88	2010-11-17	2010	11
sample_2176_98	2176	0.5414259620535989	2010.88	2010-11-17	2010	11
sample_2180_22	2180	0.4469046097431223	2010.9	2010-11-24	2010	11
sample_2180_47	2180	0.6532774970057998	2010.9	2010-11-24	2010	11
sample_2180_50	2180	0.6562334147047222	2010.9	2010-11-24	2010	11
sample_2180_55	2180	0.6631863160298915	2010.9	2010-11-24	2010	11
sample_2180_59	2180	0.6138955746144918	2010.9	2010-11-24	2010	11
sample_2180_60	2180	0.6582141027766245	2010.9	2010-11-24	2010	11
sample_2180_64	2180	0.7042129444391119	2010.9	2010-11-24	2010	11
sample_2180_74	2180	0.5755339495018037	2010.9	2010-11-24	2010	11
sample_2180_80	2180	0.4664124448758114	2010.9	2010-11-24	2010	11
sample_2180_87	2180	0.5570180075528697	2010.9	2010-11-24	2010	11
sample_2180_88	2180	0.7012462970225238	2010.9	2010-11-24	2010	11
sample_2180_90	2180	0.6316499128500337	2010.9	2010-11-24	2010	11
sample_2180_97	2180	0.4739141539991697	2010.9	2010-11-24	2010	11
sample_2184_13	2184	0.7067498528147991	2010.92	2010-12-02	2010	12
sample_2184_14	2184	0.6213093805527147	2010.92	2010-12-02	2010	12
sample_2184_15	2184	0.5815995759035234	2010.92	2010-12-02	2010	12
sample_2184_22	2184	0.6232760798851227	2010.92	2010-12-02	2010	12
sample_2184_23	2184	0.6738624474015811	2010.92	2010-12-02	2010	12
sample_2184_41	2184	0.6321477846247405	2010.92	2010-12-02	2010	12
sample_2184_45	2184	0.6542688435532333	2010.92	2010-12-02	2010	12
sample_2184_50	2184	0.6560626913745329	2010.92	2010-12-02	2010	12
sample_2184_57	2184	0.6772044179563972	2010.92	2010-12-02	2010	12
sample_2184_70	2184	0.3648241165866094	2010.92	2010-12-02	2010	12
sample_2184_71	2184	0.6064762026614229	2010.92	2010-12-02	2010	12
sample_2184_82	2184	0.6573041770223962	2010.92	2010-12-02	2010	12
sample_2184_84	2184	0.667313885301925	2010.92	2010-12-02	2010	12
sample_2184_86	2184	0.451819311326525	2010.92	2010-12-02	2010	12
sample_2188_13	2188	0.473636296482409	2010.94	2010-12-09	2010	12
sample_2188_33	2188	0.5952578766774091	2010.94	2010-12-09	2010	12
sample_2188_47	2188	0.6433947520485866	2010.94	2010-12-09	2010	12
sample_2188_48	2188	0.4007244320637812	2010.94	2010-12-09	2010	12
sample_2188_56	2188	0.5919698744285515	2010.94	2010-12-09	2010	12
sample_2188_6	2188	0.6539554713761389	2010.94	2010-12-09	2010	12
sample_2188_75	2188	0.5521221326477043	2010.94	2010-12-09	2010	12
sample_2188_77	2188	0.6579951602931509	2010.94	2010-12-09	2010	12
sample_2188_83	2188	0.5653902768810852	2010.94	2010-12-09	2010	12
sample_2188_88	2188	0.6539554713761389	2010.94	2010-12-09	2010	12
sample_2192_100	2192	0.5918491881259664	2010.96	2010-12-16	2010	12
sample_2192_11	2192	0.6581984804607964	2010.96	2010-12-16	2010	12
sample_2192_14	2192	0.6433664433022935	2010.96	2010-12-16	2010	12
sample_2192_19	2192	0.7058740443176997	2010.96	2010-12-16	2010	12
sample_2192_23	2192	0.5865410970841395	2010.96	2010-12-16	2010	12
sample_2192_31	2192	0.6627318756665855	2010.96	2010-12-16	2010	12
sample_2192_4	2192	0.695966496453619	2010.96	2010-12-16	2010	12
sample_2192_71	2192	0.6581984804607964	2010.96	2010-12-16	2010	12
sample_2192_82	2192	0.5999929376700449	2010.96	2010-12-16	2010	12
sample_2192_90	2192	0.6952859336529342	2010.96	2010-12-16	2010	12
sample_2192_92	2192	0.6008621199248391	2010.96	2010-12-16	2010	12
sample_2196_11	2196	0.6545208022716276	2010.98	2010-12-23	2010	12
sample_2196_15	2196	0.5690872620739984	2010.98	2010-12-23	2010	12
sample_2196_18	2196	0.3020015563388766	2010.98	2010-12-23	2010	12
sample_2196_24	2196	0.6648028256642821	2010.98	2010-12-23	2010	12
sample_2196_28	2196	0.5609400127058584	2010.98	2010-12-23	2010	12
sample_2196_36	2196	0.7025768667580227	2010.98	2010-12-23	2010	12
sample_2196_52	2196	0.5844052981494339	2010.98	2010-12-23	2010	12
sample_2196_59	2196	0.6395255291811606	2010.98	2010-12-23	2010	12
sample_2196_60	2196	0.6997924480676654	2010.98	2010-12-23	2010	12
sample_2196_69	2196	0.5270562247826699	2010.98	2010-12-23	2010	12
sample_2196_7	2196	0.6395255291811606	2010.98	2010-12-23	2010	12
sample_2196_76	2196	0.6414059001933674	2010.98	2010-12-23	2010	12
sample_2196_80	2196	0.6542460656584762	2010.98	2010-12-23	2010	12
sample_2196_98	2196	0.5783120085124228	2010.98	2010-12-23	2010	12
sample_2200_1	2200	0.4446235992189807	2011.0	2011-01-01	2011	1
sample_2200_22	2200	0.6637831532494383	2011.0	2011-01-01	2011	1
sample_2200_31	2200	0.6454604856841346	2011.0	2011-01-01	2011	1
sample_2200_4	2200	0.6171809548582193	2011.0	2011-01-01	2011	1
sample_2200_47	2200	0.31979041645400863	2011.0	2011-01-01	2011	1
sample_2200_60	2200	0.5790093121935843	2011.0	2011-01-01	2011	1
sample_2200_61	2200	0.6335103907098107	2011.0	2011-01-01	2011	1
sample_2200_70	2200	0.5888076691605595	2011.0	2011-01-01	2011	1
sample_2200_83	2200	0.6347843122440182	2011.0	2011-01-01	2011	1
sample_2200_93	2200	0.5974048379244945	2011.0	2011-01-01	2011	1
sample_2200_98	2200	0.5477705828062926	2011.0	2011-01-01	2011	1
sample_2204_100	2204	0.5089904443622193	2011.02	2011-01-07	2011	1
sample_2204_36	2204	0.6635292597605358	2011.02	2011-01-07	2011	1
sample_2204_49	2204	0.5089019111689104	2011.02	2011-01-07	2011	1
sample_2204_54	2204	0.42248168667908265	2011.02	2011-01-07	2011	1
sample_2204_61	2204	0.6351828947616142	2011.02	2011-01-07	2011	1
sample_2204_64	2204	0.5705731357919018	2011.02	2011-01-07	2011	1
sample_2204_65	2204	0.6584555428252707	2011.02	2011-01-07	2011	1
sample_2204_85	2204	0.6523294867271634	2011.02	2011-01-07	2011	1
sample_2204_91	2204	0.5206318293017796	2011.02	2011-01-07	2011	1
sample_2204_92	2204	0.394452225222958	2011.02	2011-01-07	2011	1
sample_2204_98	2204	0.4622875293621311	2011.02	2011-01-07	2011	1
sample_2208_18	2208	0.058740958244896765	2011.04	2011-01-14	2011	1
sample_2208_25	2208	0.6523571781713643	2011.04	2011-01-14	2011	1
sample_2208_51	2208	0.6689312147171017	2011.04	2011-01-14	2011	1
sample_2208_7	2208	0.6540684218892693	2011.04	2011-01-14	2011	1
sample_2208_73	2208	0.6932743361513328	2011.04	2011-01-14	2011	1
sample_2208_87	2208	0.022688684242524338	2011.04	2011-01-14	2011	1
sample_2208_88	2208	0.6225704086039536	2011.04	2011-01-14	2011	1
sample_2208_93	2208	0.6146227960114242	2011.04	2011-01-14	2011	1
sample_2208_94	2208	0.6327864628262234	2011.04	2011-01-14	2011	1
sample_2208_98	2208	0.6555404475031757	2011.04	2011-01-14	2011	1
sample_2208_99	2208	0.5868998575566774	2011.04	2011-01-14	2011	1
sample_2212_16	2212	0.6645055055590235	2011.06	2011-01-21	2011	1
sample_2212_34	2212	0.6526023636896393	2011.06	2011-01-21	2011	1
sample_2212_45	2212	0.4723726715164458	2011.06	2011-01-21	2011	1
sample_2212_5	2212	0.6901533286343994	2011.06	2011-01-21	2011	1
sample_2212_69	2212	0.6355889915633373	2011.06	2011-01-21	2011	1
sample_2212_75	2212	0.6901533286343994	2011.06	2011-01-21	2011	1
sample_2212_81	2212	0.6435408640892741	2011.06	2011-01-21	2011	1
sample_2212_99	2212	0.6832681360817464	2011.06	2011-01-21	2011	1
sample_2216_1	2216	0.6549450607651633	2011.08	2011-01-29	2011	1
sample_2216_4	2216	0.598334708939149	2011.08	2011-01-29	2011	1
sample_2216_51	2216	0.6801190212437043	2011.08	2011-01-29	2011	1
sample_2216_77	2216	0.6818109903955482	2011.08	2011-01-29	2011	1
sample_2216_81	2216	0.6974466380007254	2011.08	2011-01-29	2011	1
sample_2216_88	2216	0.6699172359250487	2011.08	2011-01-29	2011	1
sample_2216_91	2216	0.6665648146503642	2011.08	2011-01-29	2011	1
sample_2216_99	2216	0.562983746779952	2011.08	2011-01-29	2011	1
sample_2220_11	2220	0.6770570389650185	2011.1	2011-02-05	2011	2
sample_2220_20	2220	0.6777412555325828	2011.1	2011-02-05	2011	2
sample_2220_31	2220	0.6719791111727809	2011.1	2011-02-05	2011	2
sample_2220_40	2220	0.6412904790437971	2011.1	2011-02-05	2011	2
sample_2220_65	2220	0.6675290484966525	2011.1	2011-02-05	2011	2
sample_2220_69	2220	0.6797154290599168	2011.1	2011-02-05	2011	2
sample_2220_8	2220	0.4631956971861436	2011.1	2011-02-05	2011	2
sample_2220_85	2220	0.6699797899483879	2011.1	2011-02-05	2011	2
sample_2220_96	2220	0.5760705165345716	2011.1	2011-02-05	2011	2
sample_2220_98	2220	0.6649169703769897	2011.1	2011-02-05	2011	2
sample_2224_21	2224	0.6842726174182894	2011.12	2011-02-12	2011	2
sample_2224_24	2224	0.6627672575171275	2011.12	2011-02-12	2011	2
sample_2224_26	2224	0.6719804004463416	2011.12	2011-02-12	2011	2
sample_2224_30	2224	0.3192149922390178	2011.12	2011-02-12	2011	2
sample_2224_31	2224	0.6890736944819988	2011.12	2011-02-12	2011	2
sample_2224_32	2224	0.4380143168948804	2011.12	2011-02-12	2011	2
sample_2224_37	2224	0.4690600835501728	2011.12	2011-02-12	2011	2
sample_2224_40	2224	0.6197768478647601	2011.12	2011-02-12	2011	2
sample_2224_43	2224	0.6886409420719555	2011.12	2011-02-12	2011	2
sample_2224_56	2224	0.6720775887383118	2011.12	2011-02-12	2011	2
sample_2224_6	2224	0.6779447455071693	2011.12	2011-02-12	2011	2
sample_2224_72	2224	0.5940650146199399	2011.12	2011-02-12	2011	2
sample_2224_74	2224	0.4739202286656957	2011.12	2011-02-12	2011	2
sample_2224_75	2224	0.6514591678347303	2011.12	2011-02-12	2011	2
sample_2224_78	2224	0.5245355573257839	2011.12	2011-02-12	2011	2
sample_2224_85	2224	0.6019184975062136	2011.12	2011-02-12	2011	2
sample_2224_91	2224	0.6825303664168635	2011.12	2011-02-12	2011	2
sample_2224_98	2224	0.6505561095999064	2011.12	2011-02-12	2011	2
sample_2228_15	2228	0.6864524827340726	2011.14	2011-02-20	2011	2
sample_2228_17	2228	0.6864524827340726	2011.14	2011-02-20	2011	2
sample_2228_46	2228	0.668379764613452	2011.14	2011-02-20	2011	2
sample_2228_54	2228	0.5754601676041651	2011.14	2011-02-20	2011	2
sample_2228_61	2228	0.6875295054729198	2011.14	2011-02-20	2011	2
sample_2228_74	2228	0.6777811984508681	2011.14	2011-02-20	2011	2
sample_2228_76	2228	0.5845245354643115	2011.14	2011-02-20	2011	2
sample_2228_81	2228	0.6756148896921592	2011.14	2011-02-20	2011	2
sample_2228_85	2228	0.5898609113275749	2011.14	2011-02-20	2011	2
sample_2228_91	2228	0.6963142075628986	2011.14	2011-02-20	2011	2
sample_2232_14	2232	0.5903036302200751	2011.16	2011-02-27	2011	2
sample_2232_28	2232	0.6509737255482496	2011.16	2011-02-27	2011	2
sample_2232_31	2232	0.6636643481514868	2011.16	2011-02-27	2011	2
sample_2232_35	2232	0.6230982763434126	2011.16	2011-02-27	2011	2
sample_2232_37	2232	0.6738896465145947	2011.16	2011-02-27	2011	2
sample_2232_4	2232	0.6396512376489546	2011.16	2011-02-27	2011	2
sample_2232_41	2232	0.4894447463944189	2011.16	2011-02-27	2011	2
sample_2232_43	2232	0.6583108503921988	2011.16	2011-02-27	2011	2
sample_2232_55	2232	0.6061174070107201	2011.16	2011-02-27	2011	2
sample_2232_79	2232	0.6242136705377105	2011.16	2011-02-27	2011	2
sample_2232_99	2232	0.4764993000824979	2011.16	2011-02-27	2011	2
sample_2236_30	2236	0.4309342859173434	2011.18	2011-03-06	2011	3
sample_2236_43	2236	0.3453685625348341	2011.18	2011-03-06	2011	3
sample_2236_44	2236	0.6816013840551783	2011.18	2011-03-06	2011	3
sample_2236_49	2236	0.5373138694806282	2011.18	2011-03-06	2011	3
sample_2236_60	2236	0.6807073507805614	2011.18	2011-03-06	2011	3
sample_2236_64	2236	0.6822603990059396	2011.18	2011-03-06	2011	3
sample_2236_7	2236	0.6203922190956951	2011.18	2011-03-06	2011	3
